location,datetime,tempmax,tempmin,humidity,windspeed,winddir,cloudcover,rainfall,10_Cumulative Rainfall,Flood_Severity
Kolhapur District Maharashtra,30-08-2022,30.1,21.5,83.6,10.8,288.7,92.4,1.9,45.3,0
Kolhapur District Maharashtra,31-08-2022,32.1,22.1,79.3,11.2,283,69.5,2.6,42.3,0
Kolhapur District Maharashtra,01-09-2022,30.1,21.6,80.8,13.3,306,87.9,19.3,38.5,0
Kolhapur District Maharashtra,02-09-2022,30.1,22.7,78.7,15.8,118,75.9,11,53.8,0
Kolhapur District Maharashtra,03-09-2022,31.1,22.3,80.6,15.1,254.7,49.4,8.3,53.3,0
Kolhapur District Maharashtra,04-09-2022,29,21.8,85.6,13.3,267.7,96.3,3,53.8,0
Kolhapur District Maharashtra,05-09-2022,28.5,22.5,87.2,14,278.7,77.4,0.1,53.3,0
Kolhapur District Maharashtra,06-09-2022,29.1,21.4,87.4,13,290.8,81.3,6.3,52.1,0
Kolhapur District Maharashtra,07-09-2022,31.1,21.5,84.6,11.5,296.9,81.3,14.5,58.1,0
Kolhapur District Maharashtra,08-09-2022,29.1,21.6,87.5,10.1,311.9,90.9,4,68,0
Kolhapur District Maharashtra,09-09-2022,29.1,21.3,87.9,16.6,229.1,81.3,14.3,71,0
Kolhapur District Maharashtra,10-09-2022,25.9,21.4,91.4,19.4,240.9,92.4,7.1,83.4,0
Kolhapur District Maharashtra,11-09-2022,24.7,21.2,94.6,16.6,211.8,97.9,49.3,87.9,0
Kolhapur District Maharashtra,12-09-2022,25.1,21.8,95.3,25.9,235.8,96.6,37.6,117.9,0
Kolhapur District Maharashtra,13-09-2022,27.1,21.4,90.3,37.1,238,90.1,28.6,144.5,1
Kolhapur District Maharashtra,14-09-2022,27.1,21.2,87.7,27.7,234.3,77.3,9,164.8,1
Kolhapur District Maharashtra,15-09-2022,27.1,21.1,88.8,37.1,240.8,92.2,9.9,170.8,1
Kolhapur District Maharashtra,16-09-2022,25.1,21.2,90.6,27.7,246.1,97.1,10.7,180.6,1
Kolhapur District Maharashtra,17-09-2022,29.1,20.3,86.1,27.7,237.7,82.5,6.2,185,1
Kolhapur District Maharashtra,18-09-2022,29.1,19.8,83.8,25.9,248.6,62.1,3,176.7,1
Kolhapur District Maharashtra,19-09-2022,28.1,19.1,85.2,35.3,254.1,83.4,0.1,175.7,1
Kolhapur District Maharashtra,20-09-2022,28.1,18.5,82.6,20.5,259.5,84.2,1.1,161.5,1
Kolhapur District Maharashtra,21-09-2022,29.1,19,82.1,24.1,256,81.8,0.2,155.5,1
Kolhapur District Maharashtra,22-09-2022,29.1,18.7,78.8,24.1,250.6,71.9,0.1,106.4,0
Kolhapur District Maharashtra,23-09-2022,29.1,18.3,80.1,27.7,249.3,67.6,0.2,68.9,0
Kolhapur District Maharashtra,24-09-2022,28.2,19.2,83.4,24.8,253,45.3,3.5,40.5,0
Kolhapur District Maharashtra,25-09-2022,28.1,19.3,85.2,20.5,253.6,64.3,1.5,35,0
Kolhapur District Maharashtra,26-09-2022,30.1,19.6,80.3,18.4,268.4,49.1,0.2,26.6,0
Kolhapur District Maharashtra,27-09-2022,31.1,19.5,78.5,20.5,271.7,74.8,0,16.1,0
Kolhapur District Maharashtra,28-09-2022,31.2,19.2,79.6,19.1,264.9,50.7,0,9.9,0
Kolhapur District Maharashtra,29-09-2022,30.2,19.7,83.6,22.3,261.5,76.2,0,6.9,0
Kolhapur District Maharashtra,30-09-2022,32.1,20.7,83.2,13.7,275.2,76.8,1.3,6.8,0
Kolhapur District Maharashtra,01-10-2022,30.1,21,82.7,22.3,276,76.2,18.1,7,0
Kolhapur District Maharashtra,02-10-2022,31.1,20,82,16.6,274.3,55.8,3,24.9,0
Kolhapur District Maharashtra,03-10-2022,31.1,19.9,78.7,17.3,286.5,69.8,0.6,27.8,0
Kolhapur District Maharashtra,04-10-2022,31.1,20.2,78.2,14.8,302.7,85.3,2.5,28.2,0
Kolhapur District Maharashtra,05-10-2022,32.1,21.1,75.1,22.3,291.7,79,0.2,27.2,0
Kolhapur District Maharashtra,06-10-2022,29.1,20.7,84.6,25.9,274.2,93.4,6,25.9,0
Kolhapur District Maharashtra,07-10-2022,25.1,20.3,89.9,22.3,256.9,93.2,23.1,31.7,0
Kolhapur District Maharashtra,08-10-2022,29.4,19.9,81.9,18.7,256,76.2,1.8,54.8,0
Kolhapur District Maharashtra,09-10-2022,30.9,19.3,79.9,10.4,270.8,69,0.4,56.6,0
Kolhapur District Maharashtra,10-10-2022,28.4,21,85.1,10.4,297.4,95.5,0.6,57,0
Kolhapur District Maharashtra,11-10-2022,29.1,21.5,88,9,272.5,91.6,17.3,56.3,0
Kolhapur District Maharashtra,12-10-2022,28.1,21.5,90.6,7.6,346.8,96,29.1,55.5,0
Kolhapur District Maharashtra,13-10-2022,27.4,20.1,85.8,12.2,74.6,79.8,20.6,81.6,0
Kolhapur District Maharashtra,14-10-2022,29.1,20.8,84.5,9.7,59.6,70.3,6.3,101.6,0
Kolhapur District Maharashtra,15-10-2022,28.1,20.8,84,15.1,48.5,80.3,30.6,105.4,0
Kolhapur District Maharashtra,16-10-2022,28.1,20.7,85.5,27.7,41.1,71.8,3.2,135.8,1
Kolhapur District Maharashtra,17-10-2022,30.1,21.1,82.2,13,108.1,82.3,3.9,133,1
Kolhapur District Maharashtra,18-10-2022,30.1,21.4,86.2,14.8,263.6,82.9,12.7,113.8,0
Kolhapur District Maharashtra,19-10-2022,31.1,20.4,83.3,10.1,272.9,55.4,7.2,124.7,1
Kolhapur District Maharashtra,20-10-2022,31.1,21.3,78.8,9.4,339.1,64.3,6.4,131.5,1
Kolhapur District Maharashtra,21-10-2022,29.1,21.3,79.4,14.8,71.4,77.9,13.6,137.3,1
Kolhapur District Maharashtra,22-10-2022,29.1,21.3,77.5,18,61.6,56.3,26.9,133.6,1
Kolhapur District Maharashtra,23-10-2022,29.4,18.7,61.9,16.6,49.1,12.5,0.1,131.4,1
Kolhapur District Maharashtra,24-10-2022,30.1,16.7,56.5,11.2,8.7,11.9,0,110.9,0
Kolhapur District Maharashtra,25-10-2022,30.6,17.4,56.6,9.4,321.1,2.8,0,104.6,0
Kolhapur District Maharashtra,26-10-2022,30.1,17.3,57.5,18.4,35.7,7,0,74,0
Kolhapur District Maharashtra,27-10-2022,30.1,17.3,55.8,16.6,55.7,5.6,0,70.8,0
Kolhapur District Maharashtra,28-10-2022,30.1,17.4,56.9,13,51.3,16.8,0,66.9,0
Kolhapur District Maharashtra,29-10-2022,30.1,17.2,57.8,14.8,56.5,37.3,0,54.2,0
Kolhapur District Maharashtra,30-10-2022,30.8,17.7,49.9,14.8,46.6,10.6,0,47,0
Kolhapur District Maharashtra,31-10-2022,30.3,16.9,51.6,14.8,60.9,5.3,0,40.6,0
Kolhapur District Maharashtra,01-06-2023,38.2,23.6,66.1,35.3,258.7,71.1,5.8,0,0
Kolhapur District Maharashtra,02-06-2023,37.7,22.7,61.4,32.4,256.2,56.8,0.8,5.8,0
Kolhapur District Maharashtra,03-06-2023,38.4,22.6,60.5,34.9,267.9,33.6,0,6.6,0
Kolhapur District Maharashtra,04-06-2023,35.2,24.1,63.2,27,270.2,30.4,0,6.6,0
Kolhapur District Maharashtra,05-06-2023,34.2,23.7,63,31.3,262.4,38,1.4,6.6,0
Kolhapur District Maharashtra,06-06-2023,37.2,22.6,59.3,29.9,260.4,17.7,0,8,0
Kolhapur District Maharashtra,07-06-2023,36.3,23.6,61,32,258.2,41.8,0,8,0
Kolhapur District Maharashtra,08-06-2023,38,24.9,61.2,33.8,256.5,76.3,0,8,0
Kolhapur District Maharashtra,09-06-2023,34.4,23.9,64.5,34.2,249.1,31.6,0,8,0
Kolhapur District Maharashtra,10-06-2023,33.2,23.7,66.5,33.1,221.9,49.3,0.1,8,0
Kolhapur District Maharashtra,11-06-2023,32.1,24.3,64,33.5,230.3,48.6,1.4,8.1,0
Kolhapur District Maharashtra,12-06-2023,32.9,23.5,63.7,35.3,223.1,29.1,2.9,3.7,0
Kolhapur District Maharashtra,13-06-2023,32.1,23.3,67.4,37.1,224.5,45.9,1.3,5.8,0
Kolhapur District Maharashtra,14-06-2023,32.2,23.6,67.6,35.3,240.7,54.4,1.5,7.1,0
Kolhapur District Maharashtra,15-06-2023,33.4,22.9,66.2,34.9,243.8,44.1,0.2,8.6,0
Kolhapur District Maharashtra,16-06-2023,31.1,23.3,69.8,33.5,239.1,40.9,0.2,7.4,0
Kolhapur District Maharashtra,17-06-2023,32.1,23.3,70.4,27.7,250.2,52.8,1.4,7.6,0
Kolhapur District Maharashtra,18-06-2023,32.2,23.1,68.9,28.8,260.3,43.4,1.1,9,0
Kolhapur District Maharashtra,19-06-2023,34.4,22.6,67.4,27,266.2,47.9,0.2,10.1,0
Kolhapur District Maharashtra,20-06-2023,34.9,22.9,64.9,32.4,264.4,55.1,0,10.3,0
Kolhapur District Maharashtra,21-06-2023,34.2,23.1,63.2,33.1,262.6,64,0,10.2,0
Kolhapur District Maharashtra,22-06-2023,34,22.8,67.2,31.3,263.5,75.8,0,8.8,0
Kolhapur District Maharashtra,23-06-2023,32.3,23,69.7,31.7,248.8,74.4,0.4,5.9,0
Kolhapur District Maharashtra,24-06-2023,28.1,22.6,84.2,29.5,246,95.4,5.4,5,0
Kolhapur District Maharashtra,25-06-2023,28.2,22.1,79.2,27,256.6,88.4,19.9,8.9,0
Kolhapur District Maharashtra,26-06-2023,28.5,23.1,80.2,28.8,255.2,92.4,9.9,28.6,0
Kolhapur District Maharashtra,27-06-2023,27.8,22.9,77.5,29.2,249.7,91.9,4.8,38.3,0
Kolhapur District Maharashtra,28-06-2023,26.1,22.6,84.5,25.9,243,95.4,13.6,41.7,0
Kolhapur District Maharashtra,29-06-2023,26.9,22.4,86,26.3,254.3,96.6,6.5,54.2,0
Kolhapur District Maharashtra,30-06-2023,26.7,22.2,83.5,31.7,252.8,90,15.5,60.5,0
Kolhapur District Maharashtra,01-07-2023,27.1,22.8,86.1,27.7,254.8,87,12.6,76,0
Kolhapur District Maharashtra,02-07-2023,27.1,23,86.2,33.5,250.1,86.7,17.2,88.6,0
Kolhapur District Maharashtra,03-07-2023,27.1,23.1,85.5,25.9,251,73.2,13.4,105.8,0
Kolhapur District Maharashtra,04-07-2023,27.5,23,83.2,29.5,250,76.1,5.6,118.8,0
Kolhapur District Maharashtra,05-07-2023,27.1,22.8,85.3,24.1,244.8,96.9,2.1,119,0
Kolhapur District Maharashtra,06-07-2023,25.4,21.8,89.9,33.5,245,97.6,18.4,101.2,0
Kolhapur District Maharashtra,07-07-2023,26.1,21.9,88.7,33.5,239.6,96.9,18.1,109.7,0
Kolhapur District Maharashtra,08-07-2023,26.1,22.5,88.1,25.9,246.9,96.6,21,123,1
Kolhapur District Maharashtra,09-07-2023,28.1,22.3,85.1,27.7,248.6,91.9,15.2,130.4,1
Kolhapur District Maharashtra,10-07-2023,28.4,22.2,81.1,27.7,251.3,81.3,5.6,139.1,1
Kolhapur District Maharashtra,11-07-2023,28.1,21.9,81.7,24.1,254.3,90.4,2.2,129.2,1
Kolhapur District Maharashtra,12-07-2023,28.1,21.9,80.4,23.4,254.4,95.9,2.7,118.8,0
Kolhapur District Maharashtra,13-07-2023,27.7,21.6,83.1,23.8,250.1,79,4.3,104.3,0
Kolhapur District Maharashtra,14-07-2023,27.9,22.1,85.1,35.3,250.5,82.3,13.1,90.9,0
Kolhapur District Maharashtra,15-07-2023,26.8,21.5,86.3,25.9,252.4,87.9,7.1,98.4,0
Kolhapur District Maharashtra,16-07-2023,27.1,21.4,87.2,25.9,247.7,91.9,11.6,103.4,0
Kolhapur District Maharashtra,17-07-2023,25.1,22,87.4,27.7,251.1,96.7,12.2,96.6,0
Kolhapur District Maharashtra,18-07-2023,25.1,21.6,89.5,28.8,255.4,97.5,16.4,90.7,0
Kolhapur District Maharashtra,19-07-2023,24.1,21.3,92.2,31.7,253.2,99.6,44.4,86.1,0
Kolhapur District Maharashtra,20-07-2023,25.1,21.4,90.9,31.7,256.2,97.8,36.5,115.3,0
Kolhapur District Maharashtra,21-07-2023,26.1,21.5,89.4,27.7,258.1,97.1,36.9,146.2,1
Kolhapur District Maharashtra,22-07-2023,24.1,21.9,92.3,22.3,257.3,98.7,42,180.9,1
Kolhapur District Maharashtra,23-07-2023,24.1,22.1,92.6,31.7,253.3,98.7,49,220.2,1
Kolhapur District Maharashtra,24-07-2023,25.1,21.9,91.3,25.9,255,99.6,41.6,269.2,2
Kolhapur District Maharashtra,25-07-2023,24.1,21.8,92.3,26.3,256,98.3,25.9,297.7,2
Kolhapur District Maharashtra,26-07-2023,25.1,21.5,93.3,24.8,261.8,98.3,34.6,316.5,2
Kolhapur District Maharashtra,27-07-2023,24.1,21.5,93.9,27.4,260.8,99.2,34.2,339.5,3
Kolhapur District Maharashtra,28-07-2023,26.1,21.4,88.1,25.9,265.8,83.5,31.3,361.5,2
Kolhapur District Maharashtra,29-07-2023,25.1,21,88,24.1,261.3,96.3,8.5,376.4,4
Kolhapur District Maharashtra,30-07-2023,26.1,21.4,85,27.7,256.2,96,7.9,340.5,2
Kolhapur District Maharashtra,31-07-2023,27.1,21.8,89,27,254.4,93.2,9.7,311.9,2
Kolhapur District Maharashtra,01-08-2023,25.1,22,89.2,29.5,252.6,95.7,15.3,284.7,2
Kolhapur District Maharashtra,02-08-2023,26.9,21.9,84,37.1,254.2,89,9.8,258,2
Kolhapur District Maharashtra,03-08-2023,27.1,21.8,83.8,31.7,253.9,91.8,10.6,218.8,1
Kolhapur District Maharashtra,04-08-2023,27.1,21.9,85.7,29.5,250.3,84.6,12.4,187.8,1
Kolhapur District Maharashtra,05-08-2023,26.1,21.8,87.8,24.1,250.1,93.7,8.2,174.3,1
Kolhapur District Maharashtra,06-08-2023,26.4,21.2,87.4,24.8,253.4,74,8.7,147.9,1
Kolhapur District Maharashtra,07-08-2023,27.1,21.8,84.6,25.6,254.7,92.4,6.6,122.4,1
Kolhapur District Maharashtra,08-08-2023,27.1,21.1,85.7,24.1,252.1,77.4,3,97.7,0
Kolhapur District Maharashtra,09-08-2023,28.1,21.3,84.6,22.7,251.3,86.9,4.2,92.2,0
Kolhapur District Maharashtra,10-08-2023,29.2,20.8,83.1,24.1,253.7,61.2,1.1,88.5,0
Kolhapur District Maharashtra,11-08-2023,29.7,20.6,81.8,19.1,257.9,65.1,0.7,79.9,0
Kolhapur District Maharashtra,12-08-2023,27.7,20.1,82.1,25.9,259,58.1,0.5,65.3,0
Kolhapur District Maharashtra,13-08-2023,28.1,20.1,82.1,27.7,252.9,87.1,1.9,56,0
Kolhapur District Maharashtra,14-08-2023,28.1,20.7,82.8,24.8,246.3,83.2,1.8,47.3,0
Kolhapur District Maharashtra,15-08-2023,29.1,20.2,79.8,25.2,250.4,56.5,0.3,36.7,0
Kolhapur District Maharashtra,16-08-2023,29.1,20.2,84.1,27.4,255.1,71,0.1,28.8,0
Kolhapur District Maharashtra,17-08-2023,28.1,20.1,84.3,25.6,262.3,64.6,7.7,20.2,0
Kolhapur District Maharashtra,18-08-2023,28.1,20.3,85.3,31.7,259.7,90.2,3.5,21.3,0
Kolhapur District Maharashtra,19-08-2023,27.4,20.9,83.6,22.3,263.5,96.4,4.2,21.8,0
Kolhapur District Maharashtra,20-08-2023,29.1,21,80.4,25.6,258.9,55.4,2.9,21.8,0
Kolhapur District Maharashtra,21-08-2023,29.9,20.3,80.7,22.3,260.9,31.9,0.9,23.6,0
Kolhapur District Maharashtra,22-08-2023,30.1,19.8,80.2,21.2,257.3,46.5,0.1,23.8,0
Kolhapur District Maharashtra,23-08-2023,29.1,20.1,81.9,24.1,255,64.7,0.1,23.4,0
Kolhapur District Maharashtra,24-08-2023,28.1,20.4,84.1,24.1,249.2,88.4,1,21.6,0
Kolhapur District Maharashtra,25-08-2023,28.1,21.3,85.8,25.9,243.7,87.1,5.3,20.8,0
Kolhapur District Maharashtra,26-08-2023,29.1,20.5,79.7,25.9,250.3,61,11.4,25.8,0
Kolhapur District Maharashtra,27-08-2023,27.9,20.3,86,26.3,252.9,59.3,0.2,37.1,0
Kolhapur District Maharashtra,28-08-2023,30.1,19.9,82.8,24.1,251.2,49.2,2.8,29.6,0
Kolhapur District Maharashtra,29-08-2023,28.1,19.8,83.4,20.5,254.1,50.1,4.9,28.9,0
Kolhapur District Maharashtra,30-08-2023,30.1,19.9,80,19.4,264.3,35.4,1.3,29.6,0
Kolhapur District Maharashtra,31-08-2023,32.1,20.5,79.3,15.5,267.3,51,0.5,28,0
Kolhapur District Maharashtra,01-09-2023,31.1,21.3,81.7,22.3,262.9,35.4,2.1,27.6,0
Kolhapur District Maharashtra,02-09-2023,29.1,21.4,82.5,24.5,258.4,79.9,9.6,29.6,0
Kolhapur District Maharashtra,03-09-2023,28.7,21.1,84.7,20.2,259.3,80.9,0.1,39.1,0
Kolhapur District Maharashtra,04-09-2023,25.1,21.1,90.2,13,250.6,97.5,3.9,38.2,0
Kolhapur District Maharashtra,05-09-2023,29.7,20.4,81.4,20.5,262.3,71.4,0.8,36.8,0
Kolhapur District Maharashtra,06-09-2023,30.2,20.3,79.4,22.3,262.2,76.5,0,26.2,0
Kolhapur District Maharashtra,07-09-2023,27.9,20.8,82.2,28.1,256.4,67.4,0.1,26,0
Kolhapur District Maharashtra,08-09-2023,25.1,21.1,90.5,24.1,248.4,85.6,2.5,23.3,0
Kolhapur District Maharashtra,09-09-2023,25.2,21.2,90.4,22.3,253.4,89.9,13.4,20.9,0
Kolhapur District Maharashtra,10-09-2023,28.2,21.3,82.2,27.7,252.3,72.5,17.5,33,0
Kolhapur District Maharashtra,11-09-2023,28.1,20.6,86.9,24.1,252.7,46.9,0.7,50,0
Kolhapur District Maharashtra,12-09-2023,29.1,19.8,83.6,24.5,253.3,53.8,2.7,48.6,0
Kolhapur District Maharashtra,13-09-2023,28.7,19.8,84.6,25.9,250.7,63.4,0.4,41.7,0
Kolhapur District Maharashtra,14-09-2023,30.1,20,83.1,24.1,248.8,75.3,1.1,42,0
Kolhapur District Maharashtra,15-09-2023,30.1,20.1,81.3,25.9,244.8,78.8,1.7,39.2,0
Kolhapur District Maharashtra,16-09-2023,28.9,20.6,84.8,25.9,247.4,83.5,5,40.1,0
Kolhapur District Maharashtra,17-09-2023,29.1,20.8,83.1,31.7,245.7,78.7,15.7,45.1,0
Kolhapur District Maharashtra,18-09-2023,28.1,20.3,87.3,25.9,235.4,63.8,4.8,60.7,0
Kolhapur District Maharashtra,19-09-2023,29.1,20.2,85.7,24.1,237.2,56.1,3.7,63,0
Kolhapur District Maharashtra,20-09-2023,29.1,21.2,87.8,29.5,233.5,64.3,3,53.3,0
Kolhapur District Maharashtra,21-09-2023,29.1,21.2,85.5,24.1,239.3,78.1,3.9,38.8,0
Kolhapur District Maharashtra,22-09-2023,31.1,21.4,84,25.9,256.4,83.8,3.3,42,0
Kolhapur District Maharashtra,23-09-2023,28.4,21.1,86.3,18.4,252.8,85.8,2.1,42.6,0
Kolhapur District Maharashtra,24-09-2023,29.1,21,85.9,22.3,257.8,85.4,4.6,44.3,0
Kolhapur District Maharashtra,25-09-2023,28.1,20.8,85.6,24.1,257.4,84,22.8,47.8,0
Kolhapur District Maharashtra,26-09-2023,29.1,21.3,84,16.6,267.7,75.6,3.3,68.9,0
Kolhapur District Maharashtra,27-09-2023,28.1,21.5,85.4,14.8,266.9,82.3,3.6,67.2,0
Kolhapur District Maharashtra,28-09-2023,27.1,21.3,87.6,18,211.8,83.3,8.7,55.1,0
Kolhapur District Maharashtra,29-09-2023,29.1,21.4,84.1,23.4,164.4,84.6,14.9,59,0
Kolhapur District Maharashtra,30-09-2023,25.2,21.6,90.1,14.8,137.9,86.1,10.3,70.2,0
Kolhapur District Maharashtra,01-10-2023,25.7,21.4,92.2,21.2,209.3,97.5,0.1,77.5,0
Kolhapur District Maharashtra,02-10-2023,27.1,20.7,85.9,18.7,274,87.4,0,73.7,0
Kolhapur District Maharashtra,03-10-2023,29.7,20.4,82.3,16.6,262.5,72.6,3.6,70.4,0
Kolhapur District Maharashtra,04-10-2023,31.1,21.2,81,16.6,267.1,78.9,0.1,71.9,0
Kolhapur District Maharashtra,05-10-2023,32.1,20.2,77.1,15.8,286.5,48.2,0.1,67.4,0
Kolhapur District Maharashtra,06-10-2023,32.1,20.2,75.8,13,281.9,41.2,0,44.7,0
Kolhapur District Maharashtra,07-10-2023,33.1,20.6,69.7,9.4,294.2,26.9,0,41.4,0
Kolhapur District Maharashtra,08-10-2023,33.1,20.9,67,11.2,301.5,38.4,0.2,37.8,0
Kolhapur District Maharashtra,09-10-2023,32.1,21.8,71,12.2,281.8,34.4,0,29.3,0
Kolhapur District Maharashtra,10-10-2023,34.1,21.8,69.6,11.9,310.7,20.3,0.2,14.4,0
Kolhapur District Maharashtra,11-10-2023,32.2,22.3,68.6,10.8,313.7,31.6,1.2,4.3,0
Kolhapur District Maharashtra,12-10-2023,33.1,22.5,64.9,13,75.7,65.2,0,5.4,0
Kolhapur District Maharashtra,13-10-2023,33.1,22.4,53.3,16.6,49.5,57.8,0,5.4,0
Kolhapur District Maharashtra,14-10-2023,33.1,21.2,52,9.4,18.6,80.6,0.5,1.8,0
Kolhapur District Maharashtra,15-10-2023,32.1,21.5,63.7,9.7,325.9,41.6,0.2,2.2,0
Kolhapur District Maharashtra,16-10-2023,33.1,22.9,60.5,13,23.3,60.8,0.4,2.3,0
Kolhapur District Maharashtra,17-10-2023,32.1,23.7,61.7,11.2,348.6,62.1,0,2.7,0
Kolhapur District Maharashtra,18-10-2023,33.1,23.4,57.3,14.8,32.9,43,0,2.7,0
Kolhapur District Maharashtra,19-10-2023,32.9,22.1,52.9,9.4,7.1,51.4,0,2.5,0
Kolhapur District Maharashtra,20-10-2023,33.1,22.2,55.1,13,44.5,37.6,0.2,2.5,0
Kolhapur District Maharashtra,21-10-2023,32.1,21.9,55.1,14.8,25.5,43.3,0,2.5,0
Kolhapur District Maharashtra,22-10-2023,31.1,21.8,57.9,16.6,53,58.5,0,1.3,0
Kolhapur District Maharashtra,23-10-2023,32.7,20.8,46.4,14.8,24.9,60.4,0,1.3,0
Kolhapur District Maharashtra,24-10-2023,32.2,22,48.6,11.2,353.5,40.6,0,1.3,0
Kolhapur District Maharashtra,25-10-2023,32.2,20.3,50.3,11.2,45.2,31.2,0,0.8,0
Kolhapur District Maharashtra,26-10-2023,32.1,19.4,42.3,11.9,33.7,32.3,0,0.6,0
Kolhapur District Maharashtra,27-10-2023,32.1,18.7,40,18.4,47.1,50.6,0,0.2,0
Kolhapur District Maharashtra,28-10-2023,31.4,18.2,43.4,22.3,61.6,9.7,0,0.2,0
Kolhapur District Maharashtra,29-10-2023,32.1,19.2,47.2,16.6,37.5,33.2,0,0.2,0
Kolhapur District Maharashtra,30-10-2023,31.9,21.4,51.5,14.8,45.2,66.3,0,0.2,0
Kolhapur District Maharashtra,31-10-2023,30.6,21,55.6,18.4,45.5,35.6,1.5,0,0
Kolhapur District Maharashtra,01-06-2024,33.9,25.1,64.2,18.4,273.2,48.9,0,0,0
Kolhapur District Maharashtra,02-06-2024,35.1,24.7,63.8,20.5,267.1,61,0,0,0
Kolhapur District Maharashtra,03-06-2024,34.7,25.2,70.1,20.5,257.1,77,0,0,0
Kolhapur District Maharashtra,04-06-2024,32.4,24.9,75,29.5,251.5,78.2,0.5,0.5,0
Kolhapur District Maharashtra,05-06-2024,30.4,24,81.6,16.6,261.7,81.7,3.1,3.6,0
Kolhapur District Maharashtra,06-06-2024,32.1,24.3,79.5,18.4,264,77.8,5.8,9.4,0
Kolhapur District Maharashtra,07-06-2024,29.1,22.6,80.8,11.2,267.6,96.1,10.9,20.3,0
Kolhapur District Maharashtra,08-06-2024,30.1,22.1,84.1,22.3,275.4,84.7,10.5,30.8,0
Kolhapur District Maharashtra,09-06-2024,26.7,22.2,92,18.4,274.6,99.5,32.9,63.7,0
Kolhapur District Maharashtra,10-06-2024,29.5,22,86.9,27.7,265.3,94.8,3.7,67.4,0
Kolhapur District Maharashtra,11-06-2024,29.2,23.6,84,24.1,263.3,90,0.7,67.4,0
Kolhapur District Maharashtra,12-06-2024,30.1,23.5,83.2,22.3,263.7,90.7,2.2,68.1,0
Kolhapur District Maharashtra,13-06-2024,29.1,23.3,85.1,27.7,254.7,88.6,2.7,70.3,0
Kolhapur District Maharashtra,14-06-2024,29.4,23.3,83.8,27.7,255.1,79.6,6.2,73,0
Kolhapur District Maharashtra,15-06-2024,30.1,23.2,78.8,27.7,237.5,74.6,3.1,78.7,0
Kolhapur District Maharashtra,16-06-2024,30.1,23.4,82,29.5,242.6,75.9,1,78.7,0
Kolhapur District Maharashtra,17-06-2024,31.2,23.3,80,20.5,249.7,77.6,5.2,73.9,0
Kolhapur District Maharashtra,18-06-2024,31.4,23.7,76.8,24.1,248.6,68.1,1.6,68.2,0
Kolhapur District Maharashtra,19-06-2024,29.1,23.4,80.9,31.7,250.1,84.5,2.3,59.3,0
Kolhapur District Maharashtra,20-06-2024,28.2,23.9,85.3,25.9,240.7,87.3,2.3,28.7,0
Kolhapur District Maharashtra,21-06-2024,29.1,24.1,84.9,27.7,251.6,85.7,31.1,27.3,0
Kolhapur District Maharashtra,22-06-2024,29.4,24.1,81.6,27.7,255,92.2,12.2,57.7,0
Kolhapur District Maharashtra,23-06-2024,29.4,23.5,79.5,24.1,239.2,79,2.9,67.7,0
Kolhapur District Maharashtra,24-06-2024,28.6,23.4,80.6,22.3,235.4,80.5,1.1,67.9,0
Kolhapur District Maharashtra,25-06-2024,28.2,23.7,85.7,33.5,226.4,80.8,4.4,62.8,0
Kolhapur District Maharashtra,26-06-2024,28.9,23.7,85.8,37.1,227.3,94.4,7.3,64.1,0
Kolhapur District Maharashtra,27-06-2024,27.1,23.6,86.3,29.5,234,97.4,8.3,70.4,0
Kolhapur District Maharashtra,28-06-2024,28.1,23.1,85.3,33.5,233.9,92.5,11.2,73.5,0
Kolhapur District Maharashtra,29-06-2024,29.1,23.9,83.9,29.5,230.7,94.5,15,83.1,0
Kolhapur District Maharashtra,30-06-2024,28.1,23.9,87.2,29.5,237.8,93.9,12.6,95.8,0
Kolhapur District Maharashtra,01-07-2024,28.1,23.8,87.1,35.3,240.8,96,14.3,106.1,0
Kolhapur District Maharashtra,02-07-2024,27.1,24.2,86.6,38.9,239.3,91,18.5,89.3,0
Kolhapur District Maharashtra,03-07-2024,27.1,23.3,87,27.7,239.6,97.6,34,95.6,0
Kolhapur District Maharashtra,04-07-2024,27.9,24.5,86.3,29.5,237.7,96.2,22,126.7,1
Kolhapur District Maharashtra,05-07-2024,28.1,24.2,86,25.9,238.5,92.3,8.8,147.6,1
Kolhapur District Maharashtra,06-07-2024,28.1,23.5,86.9,31.7,241.2,94.9,19.5,152,1
Kolhapur District Maharashtra,07-07-2024,26.1,22.6,90.9,27.7,235.8,97.5,22.1,164.2,1
Kolhapur District Maharashtra,08-07-2024,26.1,22,89.3,24.1,246,95.7,32.1,178,1
Kolhapur District Maharashtra,09-07-2024,25.5,22.1,90,19.8,246.6,98.9,2.2,198.9,1
Kolhapur District Maharashtra,10-07-2024,28.2,22.3,88.1,18.7,250.5,95.5,1.2,186.1,1
Kolhapur District Maharashtra,11-07-2024,27.3,22.8,86.4,20.5,258.2,92.8,10.8,174.7,1
Kolhapur District Maharashtra,12-07-2024,26.9,22.6,91,17.3,251.5,99.5,6.3,171.2,1
Kolhapur District Maharashtra,13-07-2024,26.1,21.9,89.2,27.7,253,97.5,13.2,159,1
Kolhapur District Maharashtra,14-07-2024,24.7,22.2,91.9,37.1,253,97.5,25.3,138.2,1
Kolhapur District Maharashtra,15-07-2024,28.1,22.1,86.8,22.3,262.4,90.8,29,141.5,1
